FECDEF_ano;provincia;sexo;gr_edad;pob;trienio
2001;78;2;POB6569;2083;T2
2001;78;1;POB6569;2127;T2
1997;70;0;POB6569;16824;T1
1997;70;2;POB6569;9058;T1
1997;70;1;POB6569;7767;T1
1998;70;0;POB6569;16973;T1
1998;70;2;POB6569;9174;T1
1998;70;1;POB6569;7799;T1
1999;70;0;POB6569;17114;T1
1999;70;2;POB6569;9284;T1
1999;70;1;POB6569;7830;T1
2000;70;0;POB6569;17283;T2
2000;70;2;POB6569;9404;T2
2000;70;1;POB6569;7879;T2
2001;70;0;POB6569;17463;T2
2001;70;2;POB6569;9526;T2
2001;70;1;POB6569;7937;T2
1997;74;0;POB6569;9516;T1
1997;74;2;POB6569;4960;T1
1997;74;1;POB6569;4556;T1
1998;74;0;POB6569;9668;T1
1998;74;2;POB6569;5038;T1
1998;74;1;POB6569;4631;T1
1999;74;0;POB6569;9814;T1
1999;74;2;POB6569;5110;T1
1999;74;1;POB6569;4704;T1
2000;74;0;POB6569;9977;T2
2000;74;2;POB6569;5190;T2
2000;74;1;POB6569;4787;T2
2001;74;0;POB6569;10145;T2
2001;74;2;POB6569;5270;T2
2001;74;1;POB6569;4875;T2
1997;82;0;POB6569;114263;T1
1997;82;2;POB6569;63469;T1
1997;82;1;POB6569;50794;T1
1998;82;0;POB6569;113736;T1
1998;82;2;POB6569;63206;T1
1998;82;1;POB6569;50530;T1
1999;82;0;POB6569;113189;T1
1999;82;2;POB6569;62919;T1
1999;82;1;POB6569;50270;T1
2000;82;0;POB6569;112855;T2
2000;82;2;POB6569;62725;T2
2000;82;1;POB6569;50130;T2
2001;82;0;POB6569;112611;T2
2001;82;2;POB6569;62557;T2
2001;82;1;POB6569;50054;T2
1997;94;0;POB6569;1088;T1
1997;94;2;POB6569;539;T1
1997;94;1;POB6569;549;T1
1998;94;0;POB6569;1140;T1
1998;94;2;POB6569;569;T1
1998;94;1;POB6569;571;T1
1999;94;0;POB6569;1191;T1
1999;94;2;POB6569;598;T1
1999;94;1;POB6569;592;T1
2000;94;0;POB6569;1243;T2
2000;94;2;POB6569;628;T2
2000;94;1;POB6569;615;T2
2001;94;0;POB6569;1295;T2
2001;94;2;POB6569;657;T2
2001;94;1;POB6569;638;T2
1997;90;0;POB6569;33823;T1
1997;90;2;POB6569;18382;T1
1997;90;1;POB6569;15441;T1
1998;90;0;POB6569;34151;T1
1998;90;2;POB6569;18621;T1
1998;90;1;POB6569;15530;T1
1999;90;0;POB6569;34468;T1
1999;90;2;POB6569;18847;T1
1999;90;1;POB6569;15620;T1
2000;90;0;POB6569;34847;T2
2000;90;2;POB6569;19101;T2
2000;90;1;POB6569;15746;T2
2001;90;0;POB6569;35256;T2
2001;90;2;POB6569;19362;T2
2001;90;1;POB6569;15894;T2
2002;2;0;POB6569;139521;T2
2002;2;1;POB6569;56775;T2
2002;2;2;POB6569;82746;T2
2003;2;0;POB6569;137620;T3
2003;2;1;POB6569;55707;T3
2003;2;2;POB6569;81913;T3
2004;2;0;POB6569;136121;T3
2004;2;1;POB6569;54802;T3
2004;2;2;POB6569;81319;T3
2005;2;0;POB6569;135302;T3
2005;2;1;POB6569;54247;T3
2005;2;2;POB6569;81055;T3
2006;2;0;POB6569;135195;T4
2006;2;1;POB6569;54130;T4
2006;2;2;POB6569;81065;T4
2007;2;0;POB6569;135683;T4
2007;2;1;POB6569;54420;T4
2007;2;2;POB6569;81263;T4
2008;2;0;POB6569;136629;T4
2008;2;1;POB6569;55020;T4
2008;2;2;POB6569;81609;T4
2002;6;0;POB6569;483508;T2
2002;6;1;POB6569;216228;T2
2002;6;2;POB6569;267280;T2
2003;6;0;POB6569;482620;T3
2003;6;1;POB6569;216103;T3
2003;6;2;POB6569;266517;T3
2004;6;0;POB6569;483051;T3
2004;6;1;POB6569;216631;T3
2004;6;2;POB6569;266420;T3
2005;6;0;POB6569;485873;T3
2005;6;1;POB6569;218281;T3
2005;6;2;POB6569;267592;T3
2006;6;0;POB6569;491350;T4
2006;6;1;POB6569;221223;T4
2006;6;2;POB6569;270127;T4
2007;6;0;POB6569;499213;T4
2007;6;1;POB6569;225317;T4
2007;6;2;POB6569;273896;T4
2008;6;0;POB6569;509182;T4
2008;6;1;POB6569;230326;T4
2008;6;2;POB6569;278856;T4
2002;10;0;POB6569;8232;T2
2002;10;1;POB6569;3781;T2
2002;10;2;POB6569;4451;T2
2003;10;0;POB6569;8322;T3
2003;10;1;POB6569;3831;T3
2003;10;2;POB6569;4491;T3
2004;10;0;POB6569;8433;T3
2004;10;1;POB6569;3890;T3
2004;10;2;POB6569;4543;T3
2005;10;0;POB6569;8583;T3
2005;10;1;POB6569;3964;T3
2005;10;2;POB6569;4619;T3
2006;10;0;POB6569;8765;T4
2006;10;1;POB6569;4053;T4
2006;10;2;POB6569;4712;T4
2007;10;0;POB6569;8989;T4
2007;10;1;POB6569;4163;T4
2007;10;2;POB6569;4826;T4
2008;10;0;POB6569;9239;T4
2008;10;1;POB6569;4287;T4
2008;10;2;POB6569;4952;T4
2002;14;0;POB6569;110928;T2
2002;14;1;POB6569;49757;T2
2002;14;2;POB6569;61171;T2
2003;14;0;POB6569;111625;T3
2003;14;1;POB6569;50101;T3
2003;14;2;POB6569;61524;T3
2004;14;0;POB6569;112458;T3
2004;14;1;POB6569;50506;T3
2004;14;2;POB6569;61952;T3
2005;14;0;POB6569;113633;T3
2005;14;1;POB6569;51060;T3
2005;14;2;POB6569;62573;T3
2006;14;0;POB6569;115195;T4
2006;14;1;POB6569;51797;T4
2006;14;2;POB6569;63398;T4
2007;14;0;POB6569;117056;T4
2007;14;1;POB6569;52683;T4
2007;14;2;POB6569;64373;T4
2008;14;0;POB6569;119150;T4
2008;14;1;POB6569;53661;T4
2008;14;2;POB6569;65489;T4
2002;18;0;POB6569;22970;T2
2002;18;1;POB6569;10414;T2
2002;18;2;POB6569;12556;T2
2003;18;0;POB6569;23402;T3
2003;18;1;POB6569;10583;T3
2003;18;2;POB6569;12819;T3
2004;18;0;POB6569;23844;T3
2004;18;1;POB6569;10769;T3
2004;18;2;POB6569;13075;T3
2005;18;0;POB6569;24296;T3
2005;18;1;POB6569;10975;T3
2005;18;2;POB6569;13321;T3
2006;18;0;POB6569;24744;T4
2006;18;1;POB6569;11198;T4
2006;18;2;POB6569;13546;T4
2007;18;0;POB6569;25163;T4
2007;18;1;POB6569;11434;T4
2007;18;2;POB6569;13729;T4
2008;18;0;POB6569;25570;T4
2008;18;1;POB6569;11687;T4
2008;18;2;POB6569;13883;T4
2002;22;0;POB6569;23040;T2
2002;22;1;POB6569;10706;T2
2002;22;2;POB6569;12334;T2
2003;22;0;POB6569;23372;T3
2003;22;1;POB6569;10811;T3
2003;22;2;POB6569;12561;T3
2004;22;0;POB6569;23692;T3
2004;22;1;POB6569;10923;T3
2004;22;2;POB6569;12769;T3
2005;22;0;POB6569;23981;T3
2005;22;1;POB6569;11035;T3
2005;22;2;POB6569;12946;T3
2006;22;0;POB6569;24237;T4
2006;22;1;POB6569;11147;T4
2006;22;2;POB6569;13090;T4
2007;22;0;POB6569;24423;T4
2007;22;1;POB6569;11243;T4
2007;22;2;POB6569;13180;T4
2008;22;0;POB6569;24579;T4
2008;22;1;POB6569;11340;T4
2008;22;2;POB6569;13239;T4
2002;26;0;POB6569;10540;T2
2002;26;1;POB6569;5050;T2
2002;26;2;POB6569;5490;T2
2003;26;0;POB6569;10887;T3
2003;26;1;POB6569;5231;T3
2003;26;2;POB6569;5656;T3
2004;26;0;POB6569;11252;T3
2004;26;1;POB6569;5425;T3
2004;26;2;POB6569;5827;T3
2005;26;0;POB6569;11608;T3
2005;26;1;POB6569;5609;T3
2005;26;2;POB6569;5999;T3
2006;26;0;POB6569;11938;T4
2006;26;1;POB6569;5768;T4
2006;26;2;POB6569;6170;T4
2007;26;0;POB6569;12220;T4
2007;26;1;POB6569;5897;T4
2007;26;2;POB6569;6323;T4
2008;26;0;POB6569;12467;T4
2008;26;1;POB6569;5998;T4
2008;26;2;POB6569;6469;T4
2002;30;0;POB6569;37093;T2
2002;30;1;POB6569;16541;T2
2002;30;2;POB6569;20552;T2
2003;30;0;POB6569;37643;T3
2003;30;1;POB6569;16847;T3
2003;30;2;POB6569;20796;T3
2004;30;0;POB6569;38259;T3
2004;30;1;POB6569;17194;T3
2004;30;2;POB6569;21065;T3
2005;30;0;POB6569;38940;T3
2005;30;1;POB6569;17577;T3
2005;30;2;POB6569;21363;T3
2006;30;0;POB6569;39665;T4
2006;30;1;POB6569;17984;T4
2006;30;2;POB6569;21681;T4
2007;30;0;POB6569;40378;T4
2007;30;1;POB6569;18393;T4
2007;30;2;POB6569;21985;T4
2008;30;0;POB6569;41090;T4
2008;30;1;POB6569;18806;T4
2008;30;2;POB6569;22284;T4
2002;34;0;POB6569;10359;T2
2002;34;1;POB6569;5108;T2
2002;34;2;POB6569;5251;T2
2003;34;0;POB6569;10699;T3
2003;34;1;POB6569;5288;T3
2003;34;2;POB6569;5411;T3
2004;34;0;POB6569;11042;T3
2004;34;1;POB6569;5474;T3
2004;34;2;POB6569;5568;T3
2005;34;0;POB6569;11356;T3
2005;34;1;POB6569;5646;T3
2005;34;2;POB6569;5710;T3
2006;34;0;POB6569;11620;T4
2006;34;1;POB6569;5793;T4
2006;34;2;POB6569;5827;T4
2007;34;0;POB6569;11832;T4
2007;34;1;POB6569;5906;T4
2007;34;2;POB6569;5926;T4
2008;34;0;POB6569;11993;T4
2008;34;1;POB6569;5993;T4
2008;34;2;POB6569;6000;T4
2002;38;0;POB6569;14151;T2
2002;38;1;POB6569;6725;T2
2002;38;2;POB6569;7426;T2
2003;38;0;POB6569;14550;T3
2003;38;1;POB6569;6929;T3
2003;38;2;POB6569;7621;T3
2004;38;0;POB6569;14962;T3
2004;38;1;POB6569;7144;T3
2004;38;2;POB6569;7818;T3
2005;38;0;POB6569;15372;T3
2005;38;1;POB6569;7351;T3
2005;38;2;POB6569;8021;T3
2006;38;0;POB6569;15773;T4
2006;38;1;POB6569;7540;T4
2006;38;2;POB6569;8233;T4
2007;38;0;POB6569;16139;T4
2007;38;1;POB6569;7695;T4
2007;38;2;POB6569;8444;T4
2008;38;0;POB6569;16481;T4
2008;38;1;POB6569;7821;T4
2008;38;2;POB6569;8660;T4
2002;42;0;POB6569;10251;T2
2002;42;1;POB6569;4977;T2
2002;42;2;POB6569;5274;T2
2003;42;0;POB6569;10447;T3
2003;42;1;POB6569;5046;T3
2003;42;2;POB6569;5401;T3
2004;42;0;POB6569;10653;T3
2004;42;1;POB6569;5121;T3
2004;42;2;POB6569;5532;T3
2005;42;0;POB6569;10895;T3
2005;42;1;POB6569;5218;T3
2005;42;2;POB6569;5677;T3
2006;42;0;POB6569;11178;T4
2006;42;1;POB6569;5346;T4
2006;42;2;POB6569;5832;T4
2007;42;0;POB6569;11495;T4
2007;42;1;POB6569;5505;T4
2007;42;2;POB6569;5990;T4
2008;42;0;POB6569;11833;T4
2008;42;1;POB6569;5686;T4
2008;42;2;POB6569;6147;T4
2002;46;0;POB6569;6743;T2
2002;46;1;POB6569;3124;T2
2002;46;2;POB6569;3619;T2
2003;46;0;POB6569;6908;T3
2003;46;1;POB6569;3203;T3
2003;46;2;POB6569;3705;T3
2004;46;0;POB6569;7092;T3
2004;46;1;POB6569;3301;T3
2004;46;2;POB6569;3791;T3
2005;46;0;POB6569;7292;T3
2005;46;1;POB6569;3409;T3
2005;46;2;POB6569;3883;T3
2006;46;0;POB6569;7502;T4
2006;46;1;POB6569;3526;T4
2006;46;2;POB6569;3976;T4
2007;46;0;POB6569;7708;T4
2007;46;1;POB6569;3647;T4
2007;46;2;POB6569;4061;T4
2008;46;0;POB6569;7916;T4
2008;46;1;POB6569;3770;T4
2008;46;2;POB6569;4146;T4
2002;50;0;POB6569;50604;T2
2002;50;1;POB6569;23199;T2
2002;50;2;POB6569;27405;T2
2003;50;0;POB6569;50942;T3
2003;50;1;POB6569;23350;T3
2003;50;2;POB6569;27592;T3
2004;50;0;POB6569;51459;T3
2004;50;1;POB6569;23568;T3
2004;50;2;POB6569;27891;T3
2005;50;0;POB6569;52219;T3
2005;50;1;POB6569;23902;T3
2005;50;2;POB6569;28317;T3
2006;50;0;POB6569;53248;T4
2006;50;1;POB6569;24379;T4
2006;50;2;POB6569;28869;T4
2007;50;0;POB6569;54481;T4
2007;50;1;POB6569;24973;T4
2007;50;2;POB6569;29508;T4
2008;50;0;POB6569;55874;T4
2008;50;1;POB6569;25644;T4
2008;50;2;POB6569;30230;T4
2002;54;0;POB6569;20502;T2
2002;54;1;POB6569;10145;T2
2002;54;2;POB6569;10357;T2
2003;54;0;POB6569;21051;T3
2003;54;1;POB6569;10386;T3
2003;54;2;POB6569;10665;T3
2004;54;0;POB6569;21582;T3
2004;54;1;POB6569;10616;T3
2004;54;2;POB6569;10966;T3
2005;54;0;POB6569;22077;T3
2005;54;1;POB6569;10834;T3
2005;54;2;POB6569;11243;T3
2006;54;0;POB6569;22517;T4
2006;54;1;POB6569;11028;T4
2006;54;2;POB6569;11489;T4
2007;54;0;POB6569;22866;T4
2007;54;1;POB6569;11188;T4
2007;54;2;POB6569;11678;T4
2008;54;0;POB6569;23162;T4
2008;54;1;POB6569;11328;T4
2008;54;2;POB6569;11834;T4
2002;58;0;POB6569;9969;T2
2002;58;1;POB6569;4801;T2
2002;58;2;POB6569;5168;T2
2003;58;0;POB6569;10350;T3
2003;58;1;POB6569;4987;T3
2003;58;2;POB6569;5363;T3
2004;58;0;POB6569;10753;T3
2004;58;1;POB6569;5183;T3
2004;58;2;POB6569;5570;T3
2005;58;0;POB6569;11187;T3
2005;58;1;POB6569;5390;T3
2005;58;2;POB6569;5797;T3
2006;58;0;POB6569;11650;T4
2006;58;1;POB6569;5612;T4
2006;58;2;POB6569;6038;T4
2007;58;0;POB6569;12127;T4
2007;58;1;POB6569;5840;T4
2007;58;2;POB6569;6287;T4
2008;58;0;POB6569;12625;T4
2008;58;1;POB6569;6077;T4
2008;58;2;POB6569;6548;T4
2002;62;0;POB6569;15111;T2
2002;62;1;POB6569;7247;T2
2002;62;2;POB6569;7864;T2
2003;62;0;POB6569;15527;T3
2003;62;1;POB6569;7500;T3
2003;62;2;POB6569;8027;T3
2004;62;0;POB6569;15968;T3
2004;62;1;POB6569;7773;T3
2004;62;2;POB6569;8195;T3
2005;62;0;POB6569;16438;T3
2005;62;1;POB6569;8050;T3
2005;62;2;POB6569;8388;T3
2006;62;0;POB6569;16923;T4
2006;62;1;POB6569;8317;T4
2006;62;2;POB6569;8606;T4
2007;62;0;POB6569;17403;T4
2007;62;1;POB6569;8563;T4
2007;62;2;POB6569;8840;T4
2008;62;0;POB6569;17877;T4
2008;62;1;POB6569;8784;T4
2008;62;2;POB6569;9093;T4
2002;66;0;POB6569;24171;T2
2002;66;1;POB6569;11614;T2
2002;66;2;POB6569;12557;T2
2003;66;0;POB6569;24669;T3
2003;66;1;POB6569;11872;T3
2003;66;2;POB6569;12797;T3
2004;66;0;POB6569;25199;T3
2004;66;1;POB6569;12146;T3
2004;66;2;POB6569;13053;T3
2005;66;0;POB6569;25746;T3
2005;66;1;POB6569;12423;T3
2005;66;2;POB6569;13323;T3
2006;66;0;POB6569;26298;T4
2006;66;1;POB6569;12701;T4
2006;66;2;POB6569;13597;T4
2007;66;0;POB6569;26820;T4
2007;66;1;POB6569;12959;T4
2007;66;2;POB6569;13861;T4
2008;66;0;POB6569;27333;T4
2008;66;1;POB6569;13202;T4
2008;66;2;POB6569;14131;T4
2002;70;0;POB6569;17623;T2
2002;70;1;POB6569;7981;T2
2002;70;2;POB6569;9642;T2
2003;70;0;POB6569;17830;T3
2003;70;1;POB6569;8041;T3
2003;70;2;POB6569;9789;T3
2004;70;0;POB6569;18112;T3
2004;70;1;POB6569;8136;T3
2004;70;2;POB6569;9976;T3
2005;70;0;POB6569;18486;T3
2005;70;1;POB6569;8285;T3
2005;70;2;POB6569;10201;T3
2006;70;0;POB6569;18961;T4
2006;70;1;POB6569;8506;T4
2006;70;2;POB6569;10455;T4
2007;70;0;POB6569;19507;T4
2007;70;1;POB6569;8787;T4
2007;70;2;POB6569;10720;T4
2008;70;0;POB6569;20109;T4
2008;70;1;POB6569;9114;T4
2008;70;2;POB6569;10995;T4
2002;74;0;POB6569;10377;T2
2002;74;1;POB6569;4993;T2
2002;74;2;POB6569;5384;T2
2003;74;0;POB6569;10609;T3
2003;74;1;POB6569;5101;T3
2003;74;2;POB6569;5508;T3
2004;74;0;POB6569;10864;T3
2004;74;1;POB6569;5212;T3
2004;74;2;POB6569;5652;T3
2005;74;0;POB6569;11166;T3
2005;74;1;POB6569;5341;T3
2005;74;2;POB6569;5825;T3
2006;74;0;POB6569;11534;T4
2006;74;1;POB6569;5504;T4
2006;74;2;POB6569;6030;T4
2007;74;0;POB6569;11945;T4
2007;74;1;POB6569;5687;T4
2007;74;2;POB6569;6258;T4
2008;74;0;POB6569;12397;T4
2008;74;1;POB6569;5888;T4
2008;74;2;POB6569;6509;T4
2002;78;0;POB6569;4363;T2
2002;78;1;POB6569;2199;T2
2002;78;2;POB6569;2164;T2
2003;78;0;POB6569;4525;T3
2003;78;1;POB6569;2285;T3
2003;78;2;POB6569;2240;T3
2004;78;0;POB6569;4681;T3
2004;78;1;POB6569;2371;T3
2004;78;2;POB6569;2310;T3
2005;78;0;POB6569;4827;T3
2005;78;1;POB6569;2446;T3
2005;78;2;POB6569;2381;T3
2006;78;0;POB6569;4954;T4
2006;78;1;POB6569;2503;T4
2006;78;2;POB6569;2451;T4
2007;78;0;POB6569;5062;T4
2007;78;1;POB6569;2541;T4
2007;78;2;POB6569;2521;T4
2008;78;0;POB6569;5152;T4
2008;78;1;POB6569;2558;T4
2008;78;2;POB6569;2594;T4
2002;82;0;POB6569;112691;T2
2002;82;1;POB6569;50161;T2
2002;82;2;POB6569;62530;T2
2003;82;0;POB6569;112786;T3
2003;82;1;POB6569;50301;T3
2003;82;2;POB6569;62485;T3
2004;82;0;POB6569;113012;T3
2004;82;1;POB6569;50509;T3
2004;82;2;POB6569;62503;T3
2005;82;0;POB6569;113486;T3
2005;82;1;POB6569;50819;T3
2005;82;2;POB6569;62667;T3
2006;82;0;POB6569;114210;T4
2006;82;1;POB6569;51234;T4
2006;82;2;POB6569;62976;T4
2007;82;0;POB6569;115089;T4
2007;82;1;POB6569;51714;T4
2007;82;2;POB6569;63375;T4
2008;82;0;POB6569;116130;T4
2008;82;1;POB6569;52253;T4
2008;82;2;POB6569;63877;T4
2002;86;0;POB6569;19626;T2
2002;86;1;POB6569;9291;T2
2002;86;2;POB6569;10335;T2
2003;86;0;POB6569;20034;T3
2003;86;1;POB6569;9498;T3
2003;86;2;POB6569;10536;T3
2004;86;0;POB6569;20487;T3
2004;86;1;POB6569;9731;T3
2004;86;2;POB6569;10756;T3
2005;86;0;POB6569;20912;T3
2005;86;1;POB6569;9954;T3
2005;86;2;POB6569;10958;T3
2006;86;0;POB6569;21257;T4
2006;86;1;POB6569;10148;T4
2006;86;2;POB6569;11109;T4
2007;86;0;POB6569;21482;T4
2007;86;1;POB6569;10293;T4
2007;86;2;POB6569;11189;T4
2008;86;0;POB6569;21615;T4
2008;86;1;POB6569;10400;T4
2008;86;2;POB6569;11215;T4
2002;90;0;POB6569;35352;T2
2002;90;1;POB6569;15944;T2
2002;90;2;POB6569;19408;T2
2003;90;0;POB6569;35468;T3
2003;90;1;POB6569;16047;T3
2003;90;2;POB6569;19421;T3
2004;90;0;POB6569;35640;T3
2004;90;1;POB6569;16201;T3
2004;90;2;POB6569;19439;T3
2005;90;0;POB6569;35908;T3
2005;90;1;POB6569;16412;T3
2005;90;2;POB6569;19496;T3
2006;90;0;POB6569;36297;T4
2006;90;1;POB6569;16679;T4
2006;90;2;POB6569;19618;T4
2007;90;0;POB6569;36729;T4
2007;90;1;POB6569;16963;T4
2007;90;2;POB6569;19766;T4
2008;90;0;POB6569;37215;T4
2008;90;1;POB6569;17263;T4
2008;90;2;POB6569;19952;T4
2002;94;0;POB6569;1377;T2
2002;94;1;POB6569;675;T2
2002;94;2;POB6569;702;T2
2003;94;0;POB6569;1459;T3
2003;94;1;POB6569;709;T3
2003;94;2;POB6569;750;T3
2004;94;0;POB6569;1555;T3
2004;94;1;POB6569;750;T3
2004;94;2;POB6569;805;T3
2005;94;0;POB6569;1651;T3
2005;94;1;POB6569;791;T3
2005;94;2;POB6569;860;T3
2006;94;0;POB6569;1754;T4
2006;94;1;POB6569;838;T4
2006;94;2;POB6569;916;T4
2007;94;0;POB6569;1851;T4
2007;94;1;POB6569;887;T4
2007;94;2;POB6569;964;T4
2008;94;0;POB6569;1957;T4
2008;94;1;POB6569;941;T4
2008;94;2;POB6569;1016;T4
2009;2;0;POB6569;137816;T5
2009;6;0;POB6569;520631;T5
2009;10;0;POB6569;9520;T5
2009;14;0;POB6569;121435;T5
2009;18;0;POB6569;26007;T5
2009;22;0;POB6569;24758;T5
2009;26;0;POB6569;12712;T5
2009;30;0;POB6569;41835;T5
2009;34;0;POB6569;12154;T5
2009;38;0;POB6569;16823;T5
2009;42;0;POB6569;12181;T5
2009;46;0;POB6569;8136;T5
2009;50;0;POB6569;57404;T5
2009;54;0;POB6569;23451;T5
2009;58;0;POB6569;13151;T5
2009;62;0;POB6569;18365;T5
2009;66;0;POB6569;27878;T5
2009;70;0;POB6569;20762;T5
2009;74;0;POB6569;12874;T5
2009;78;0;POB6569;5243;T5
2009;82;0;POB6569;117343;T5
2009;86;0;POB6569;21744;T5
2009;90;0;POB6569;37869;T5
2009;94;0;POB6569;2070;T5
2009;2;1;POB6569;55797;T5
2009;6;1;POB6569;235814;T5
2009;10;1;POB6569;4427;T5
2009;14;1;POB6569;54707;T5
2009;18;1;POB6569;11964;T5
2009;22;1;POB6569;11462;T5
2009;26;1;POB6569;6091;T5
2009;30;1;POB6569;19218;T5
2009;34;1;POB6569;6074;T5
2009;38;1;POB6569;7934;T5
2009;42;1;POB6569;5872;T5
2009;46;1;POB6569;3896;T5
2009;50;1;POB6569;26371;T5
2009;54;1;POB6569;11468;T5
2009;58;1;POB6569;6321;T5
2009;62;1;POB6569;8998;T5
2009;66;1;POB6569;13452;T5
2009;70;1;POB6569;9468;T5
2009;74;1;POB6569;6101;T5
2009;78;1;POB6569;2574;T5
2009;82;1;POB6569;52843;T5
2009;86;1;POB6569;10512;T5
2009;90;1;POB6569;17637;T5
2009;94;1;POB6569;1000;T5
2009;2;2;POB6569;82019;T5
2009;6;2;POB6569;284817;T5
2009;10;2;POB6569;5093;T5
2009;14;2;POB6569;66728;T5
2009;18;2;POB6569;14043;T5
2009;22;2;POB6569;13296;T5
2009;26;2;POB6569;6621;T5
2009;30;2;POB6569;22617;T5
2009;34;2;POB6569;6080;T5
2009;38;2;POB6569;8889;T5
2009;42;2;POB6569;6309;T5
2009;46;2;POB6569;4240;T5
2009;50;2;POB6569;31033;T5
2009;54;2;POB6569;11983;T5
2009;58;2;POB6569;6830;T5
2009;62;2;POB6569;9367;T5
2009;66;2;POB6569;14426;T5
2009;70;2;POB6569;11294;T5
2009;74;2;POB6569;6773;T5
2009;78;2;POB6569;2669;T5
2009;82;2;POB6569;64500;T5
2009;86;2;POB6569;11232;T5
2009;90;2;POB6569;20232;T5
2009;94;2;POB6569;1070;T5
2010;2;0;POB6569;138913;T5
2010;6;0;POB6569;532795;T5
2010;10;0;POB6569;9842;T5
2010;14;0;POB6569;123871;T5
2010;18;0;POB6569;26548;T5
2010;22;0;POB6569;25039;T5
2010;26;0;POB6569;12990;T5
2010;30;0;POB6569;42639;T5
2010;34;0;POB6569;12379;T5
2010;38;0;POB6569;17211;T5
2010;42;0;POB6569;12502;T5
2010;46;0;POB6569;8388;T5
2010;50;0;POB6569;59010;T5
2010;54;0;POB6569;23820;T5
2010;58;0;POB6569;13727;T5
2010;62;0;POB6569;18875;T5
2010;66;0;POB6569;28538;T5
2010;70;0;POB6569;21460;T5
2010;74;0;POB6569;13354;T5
2010;78;0;POB6569;5350;T5
2010;82;0;POB6569;118786;T5
2010;86;0;POB6569;21982;T5
2010;90;0;POB6569;38852;T5
2010;94;0;POB6569;2203;T5
2010;2;1;POB6569;56549;T5
2010;6;1;POB6569;241261;T5
2010;10;1;POB6569;4592;T5
2010;14;1;POB6569;55784;T5
2010;18;1;POB6569;12295;T5
2010;22;1;POB6569;11645;T5
2010;26;1;POB6569;6202;T5
2010;30;1;POB6569;19632;T5
2010;34;1;POB6569;6184;T5
2010;38;1;POB6569;8070;T5
2010;42;1;POB6569;6032;T5
2010;46;1;POB6569;4035;T5
2010;50;1;POB6569;27106;T5
2010;54;1;POB6569;11652;T5
2010;58;1;POB6569;6583;T5
2010;62;1;POB6569;9217;T5
2010;66;1;POB6569;13739;T5
2010;70;1;POB6569;9836;T5
2010;74;1;POB6569;6322;T5
2010;78;1;POB6569;2602;T5
2010;82;1;POB6569;53503;T5
2010;86;1;POB6569;10681;T5
2010;90;1;POB6569;18160;T5
2010;94;1;POB6569;1074;T5
2010;2;2;POB6569;82364;T5
2010;6;2;POB6569;291534;T5
2010;10;2;POB6569;5250;T5
2010;14;2;POB6569;68087;T5
2010;18;2;POB6569;14253;T5
2010;22;2;POB6569;13394;T5
2010;26;2;POB6569;6788;T5
2010;30;2;POB6569;23007;T5
2010;34;2;POB6569;6195;T5
2010;38;2;POB6569;9141;T5
2010;42;2;POB6569;6470;T5
2010;46;2;POB6569;4353;T5
2010;50;2;POB6569;31904;T5
2010;54;2;POB6569;12168;T5
2010;58;2;POB6569;7144;T5
2010;62;2;POB6569;9658;T5
2010;66;2;POB6569;14799;T5
2010;70;2;POB6569;11624;T5
2010;74;2;POB6569;7032;T5
2010;78;2;POB6569;2748;T5
2010;82;2;POB6569;65283;T5
2010;86;2;POB6569;11301;T5
2010;90;2;POB6569;20692;T5
2010;94;2;POB6569;1129;T5
2011;2;0;POB6569;139850;T5
2011;6;0;POB6569;545653;T5
2011;10;0;POB6569;10216;T5
2011;14;0;POB6569;126557;T5
2011;18;0;POB6569;27257;T5
2011;22;0;POB6569;25520;T5
2011;26;0;POB6569;13346;T5
2011;30;0;POB6569;43568;T5
2011;34;0;POB6569;12709;T5
2011;38;0;POB6569;17666;T5
2011;42;0;POB6569;12798;T5
2011;46;0;POB6569;8699;T5
2011;50;0;POB6569;60714;T5
2011;54;0;POB6569;24358;T5
2011;58;0;POB6569;14384;T5
2011;62;0;POB6569;19439;T5
2011;66;0;POB6569;29376;T5
2011;70;0;POB6569;22200;T5
2011;74;0;POB6569;13832;T5
2011;78;0;POB6569;5495;T5
2011;82;0;POB6569;120604;T5
2011;86;0;POB6569;22422;T5
2011;90;0;POB6569;40289;T5
2011;94;0;POB6569;2366;T5
2011;2;1;POB6569;57214;T5
2011;6;1;POB6569;246584;T5
2011;10;1;POB6569;4787;T5
2011;14;1;POB6569;56931;T5
2011;18;1;POB6569;12702;T5
2011;22;1;POB6569;11935;T5
2011;26;1;POB6569;6348;T5
2011;30;1;POB6569;20072;T5
2011;34;1;POB6569;6344;T5
2011;38;1;POB6569;8244;T5
2011;42;1;POB6569;6164;T5
2011;46;1;POB6569;4196;T5
2011;50;1;POB6569;27853;T5
2011;54;1;POB6569;11923;T5
2011;58;1;POB6569;6870;T5
2011;62;1;POB6569;9463;T5
2011;66;1;POB6569;14093;T5
2011;70;1;POB6569;10197;T5
2011;74;1;POB6569;6546;T5
2011;78;1;POB6569;2653;T5
2011;82;1;POB6569;54296;T5
2011;86;1;POB6569;10951;T5
2011;90;1;POB6569;18898;T5
2011;94;1;POB6569;1162;T5
2011;2;2;POB6569;82636;T5
2011;6;2;POB6569;299069;T5
2011;10;2;POB6569;5429;T5
2011;14;2;POB6569;69626;T5
